oid,mjd,fid,ra,dec,isdiffpos,mag_used,err_used
ZTF18aajtltx,58748.22065970022,2,274.3819487,58.493531,1,19.37839,0.2305998500000009
ZTF18aajtltx,58749.15531249996,2,274.3822968,58.4935874,1,18.827696,0.17574412
ZTF18aajtltx,58749.15674770018,2,274.3825399,58.4935772,1,19.26571,0.2006988
ZTF18aajtltx,58749.18517359998,1,274.3822435,58.493598,1,19.37839,0.2305998500000009
ZTF18aajtltx,58749.24106479995,1,274.3822395,58.4934463,1,19.37839,0.215722
ZTF18aajtltx,58749.25678239996,2,274.3822912,58.4935845,1,19.212,0.17436
ZTF18aajtltx,58749.27931710007,2,274.3820089,58.4936079,1,19.202,0.205029
ZTF18aajtltx,58750.155567099806,2,274.382359,58.4935989,1,18.793306,0.13013789
ZTF18aajtltx,58750.15700230002,2,274.3823931,58.4935886,1,18.8462,0.20600063
ZTF18aajtltx,58750.18401619978,1,274.3822941,58.4935618,1,19.37839,0.2115742
ZTF18aajtltx,58750.18546300009,1,274.3823412,58.493728,1,19.37839,0.2305998500000009
ZTF18aajtltx,58750.22078699991,2,274.3824016,58.4938461,1,18.999,0.189651
ZTF18aajtltx,58750.27064809995,2,274.3825383,58.4937461,1,19.2169,0.168506
ZTF18aajtltx,58751.14388890006,2,274.3821568,58.4936224,1,19.37839,0.2305998500000009
ZTF18aajtltx,58751.18165510008,1,274.3820714,58.4936906,1,19.37839,0.2305998500000009
ZTF18aajtltx,58754.13828699989,2,274.3823205,58.4936287,1,18.847,0.146129
ZTF18aajtltx,58754.15282410011,2,274.3822703,58.4935886,1,18.748634,0.14642555
ZTF18aajtltx,58754.15282410011,2,274.382252,58.4935803,1,18.739864,0.10571891
ZTF18aajtltx,58754.15327550005,2,274.38225,58.4936011,1,18.965776,0.1683202
ZTF18aajtltx,58754.15425929986,2,274.3824017,58.4936333,1,18.88545,0.17874664
ZTF18aajtltx,58754.18133099983,1,274.3822697,58.4936793,1,19.336424,0.1991161
ZTF18aajtltx,58754.18178239977,1,274.3822534,58.4935749,1,19.37839,0.14211333
ZTF18aajtltx,58754.18277780013,1,274.3822984,58.4936368,1,19.37839,0.18784107
ZTF18aajtltx,58754.21012730012,2,274.3822442,58.4936468,1,18.8149,0.134689
ZTF18aajtltx,58754.21981480019,2,274.382089,58.4936626,1,18.9478,0.147132
ZTF18aajtltx,58754.23071759986,1,274.3821938,58.4935471,1,19.37839,0.175538
ZTF18aajtltx,58754.24041670002,1,274.3822893,58.4936082,1,19.37839,0.157943
ZTF18aajtltx,58754.26846060017,1,274.3824296,58.4936535,1,19.3721,0.13266
ZTF18aajtltx,58754.28260419984,1,274.382108,58.4935748,1,19.37839,0.187078
ZTF18aajtltx,58757.200358800124,1,274.3821465,58.4936126,1,19.37839,0.222723
ZTF18aajtltx,58758.16175930016,2,274.3821557,58.4937361,1,18.577185,0.16370597
ZTF18aajtltx,58758.16222220007,2,274.3821472,58.4936498,1,19.071543,0.122312434
ZTF18aajtltx,58758.16320599988,2,274.3822622,58.4936661,1,19.091822,0.19817466
ZTF18aajtltx,58758.19809029997,1,274.3821725,58.4938335,1,19.37839,0.2305998500000009
ZTF18aajtltx,58758.19854169991,1,274.3821842,58.4936359,1,19.37839,0.18215922
ZTF18aajtltx,58758.19953700015,1,274.3821572,58.4935685,1,19.37839,0.2305998500000009
ZTF18aajtltx,58758.21521990001,2,274.3823471,58.4936119,1,18.84087,0.15297565
ZTF18aajtltx,58758.22490740009,2,274.3822057,58.4936518,1,18.88043,0.13947916
ZTF18aajtltx,58758.2358448999,1,274.3818826,58.4935299,1,19.37839,0.2305998500000009
ZTF18aajtltx,58758.28410879988,2,274.3823507,58.4935538,1,19.0233,0.139418
ZTF18aajtltx,58759.18638890004,2,274.3820902,58.4938619,1,18.383886,0.18470667
ZTF18aajtltx,58759.18684029998,2,274.3823263,58.4935791,1,19.14121,0.15825363
ZTF18aajtltx,58759.21446759999,2,274.3822168,58.4936287,1,19.07441,0.15050709
ZTF18aajtltx,58759.22416670015,2,274.3823145,58.4936107,1,19.060741,0.15861423
ZTF18aajtltx,58759.24484949978,1,274.3822369,58.493594,1,19.37839,0.2305998500000009
ZTF18aajtltx,58759.260300899856,1,274.3822023,58.4936185,1,19.37839,0.162862
ZTF18aajtltx,58759.27776619978,2,274.3821287,58.4935838,1,19.0037,0.148024
ZTF18aajtltx,58760.15422450006,2,274.3822421,58.4936346,1,18.789688,0.16017611
ZTF18aajtltx,58760.1556712999,2,274.3824526,58.4935118,1,18.983444,0.15981832
ZTF18aajtltx,58760.18247690005,1,274.3822392,58.4937311,1,19.2498,0.2305998500000009
ZTF18aajtltx,58760.183923599776,1,274.3821146,58.4936496,1,19.37839,0.2305998500000009
ZTF18aajtltx,58760.21130790003,2,274.3821542,58.493612,1,19.01841,0.17971775
ZTF18aajtltx,58760.2416782002,1,274.3822951,58.4934968,1,19.37839,0.18909645
ZTF18aajtltx,58760.28075229982,2,274.3824315,58.4935922,1,19.1257,0.189829
ZTF18aajtltx,58761.14386569988,2,274.38221,58.4935597,1,18.953,0.140156
ZTF18aajtltx,58761.15321760019,2,274.3823768,58.4936292,1,18.547615,0.12835932
ZTF18aajtltx,58761.154652799945,2,274.3823991,58.4935734,1,18.903511,0.15404762
ZTF18aajtltx,58761.18149309978,1,274.3821491,58.4936791,1,19.2747,0.224215
ZTF18aajtltx,58761.18194440007,1,274.3820332,58.4935479,1,19.37839,0.18676056
ZTF18aajtltx,58761.18293979997,1,274.3821874,58.4937311,1,19.37839,0.2246
ZTF18aajtltx,58761.21024309984,2,274.3822819,58.4936224,1,19.057554,0.1606439
ZTF18aajtltx,58761.21994209988,2,274.382187,58.4936272,1,18.725098,0.16984177
ZTF18aajtltx,58761.240613400005,1,274.3824271,58.4935841,1,19.37839,0.17114566
ZTF18aajtltx,58761.27759259986,1,274.3823931,58.493494,1,19.37839,0.183387
ZTF18aajtltx,58762.15293980017,2,274.3823513,58.4935841,1,18.782244,0.1366109
ZTF18aajtltx,58762.154386600014,2,274.3822909,58.4936026,1,19.122719,0.17988253
ZTF18aajtltx,58762.18067129981,1,274.3821616,58.4937049,1,19.221746,0.19204961
ZTF18aajtltx,58762.182106500026,1,274.3821298,58.4936291,1,19.37839,0.16251011
ZTF18aajtltx,58762.21178240003,2,274.3819341,58.4936418,1,18.964594,0.111768775
ZTF18aajtltx,58762.25702549983,1,274.3825483,58.4935604,1,19.37839,0.190318
ZTF18aajtltx,58763.13187499996,1,274.3822274,58.4935297,1,19.37839,0.160083
ZTF18aajtltx,58763.1542014,2,274.3821793,58.4936219,1,18.512703,0.11460287
ZTF18aajtltx,58763.154652799945,2,274.3822739,58.4935194,1,18.86914,0.13891068
ZTF18aajtltx,58763.15564810019,2,274.3824209,58.4936317,1,18.50286,0.14487089
ZTF18aajtltx,58763.18200229993,1,274.3821359,58.4937103,1,19.166004,0.18061255
ZTF18aajtltx,58763.18344909977,1,274.3823433,58.4936701,1,19.368616,0.20754336
ZTF18aajtltx,58763.2078009001,1,274.3821722,58.4936982,1,19.37839,0.206381
ZTF18aajtltx,58763.2113541998,2,274.3822819,58.4935737,1,18.681421,0.15281917
ZTF18aajtltx,58763.22106479993,2,274.3821037,58.49356,1,18.643875,0.13335185
ZTF18aajtltx,58765.17403940018,1,274.3822006,58.4936696,1,19.249163,0.18700238
ZTF18aajtltx,58765.17449070001,1,274.3821632,58.493682,1,19.37839,0.215002
ZTF18aajtltx,58766.13990740013,2,274.3823088,58.4936113,1,18.550552,0.121946976
ZTF18aajtltx,58766.14035880007,2,274.3821525,58.4936891,1,19.066238,0.14488336
ZTF18aajtltx,58766.17259259988,1,274.3823337,58.4936556,1,19.37839,0.2305998500000009
ZTF18aajtltx,58767.12356479978,2,274.3822697,58.493717,1,18.714155,0.21092966
ZTF18aajtltx,58767.14009260014,2,274.3822597,58.4936413,1,18.42459,0.1654169
ZTF18aajtltx,58767.14054400008,2,274.382279,58.4936472,1,18.7663,0.222269
ZTF18aajtltx,58768.141932900064,2,274.3822505,58.4936181,1,18.524923,0.17690979
ZTF18aajtltx,58768.14238430001,2,274.3823216,58.4935842,1,18.689423,0.14810233
ZTF18aajtltx,58769.14160879981,2,274.3822674,58.4936501,1,18.673456,0.14404269
ZTF18aajtltx,58769.14206020022,2,274.3821686,58.4935806,1,18.745136,0.14762284
ZTF18aajtltx,58770.14141200017,2,274.3822771,58.4936386,1,18.454462,0.105325855
ZTF18aajtltx,58770.17068290012,1,274.3820743,58.4937275,1,19.2075,0.2305998500000009
ZTF18aajtltx,58770.19885420008,2,274.3824709,58.4936263,1,18.939735,0.21423677
ZTF18aajtltx,58771.14302079985,2,274.3823157,58.4935669,1,18.706923,0.14575377
ZTF18aajtltx,58771.143472199794,2,274.3823713,58.4935676,1,18.938822,0.16077988
ZTF18aajtltx,58771.170902799815,1,274.3822419,58.4936201,1,19.37839,0.2305998500000009
ZTF18aajtltx,58772.14333330002,2,274.3823393,58.4936094,1,18.475506,0.12550694
ZTF18aajtltx,58772.14378469996,2,274.3824089,58.4935654,1,18.781815,0.12927562
ZTF18aajtltx,58772.17126160022,1,274.3822321,58.4936552,1,19.114168,0.18368208
ZTF18aajtltx,58772.17171300016,1,274.3821767,58.4934513,1,19.37839,0.2305998500000009
ZTF18aajtltx,58773.16988429986,1,274.3821879,58.4936983,1,19.37839,0.2305998500000009
ZTF18aajtltx,58774.1422569002,2,274.382148,58.4936582,1,18.495312,0.12294622
ZTF18aajtltx,58774.14270830015,2,274.3824191,58.4935173,1,18.722366,0.12713104
ZTF18aajtltx,58774.16981479991,1,274.3821957,58.4937165,1,19.224459,0.1929336
ZTF18aajtltx,58774.170277799945,1,274.3823405,58.493481,1,19.371716,0.16644467
ZTF18aajtltx,58775.16991900001,1,274.382189,58.4936312,1,19.37839,0.2305998500000009
ZTF18aajtltx,58776.1159374998,1,274.382316,58.4937213,1,19.235987,0.21183194
ZTF18aajtltx,58776.1412037001,2,274.3822228,58.4936279,1,18.525393,0.15588523
ZTF18aajtltx,58776.14165510005,2,274.3823235,58.4936589,1,18.986044,0.16108099
ZTF18aajtltx,58776.169155099895,1,274.3822267,58.4936778,1,19.193264,0.16726126
ZTF18aajtltx,58776.16960649984,1,274.382196,58.4935484,1,19.37839,0.14081539
ZTF18aajtltx,58777.141620399896,2,274.3821234,58.4935895,1,18.781128,0.11979276
ZTF18aajtltx,58777.14207179984,2,274.3820257,58.4935975,1,19.048565,0.11971539
ZTF18aajtltx,58777.16959490022,1,274.3822228,58.4937154,1,19.37839,0.2305998500000009
ZTF18aajtltx,58777.17004630016,1,274.3821046,58.4934603,1,19.37839,0.19548462
ZTF18aajtltx,58778.14181709988,2,274.382201,58.4936163,1,18.584833,0.11683898
ZTF18aajtltx,58778.14226849983,2,274.3822257,58.4936309,1,18.91765,0.1399159
ZTF18aajtltx,58778.169803199824,1,274.3822752,58.4936112,1,19.36344,0.20537426
ZTF18aajtltx,58778.17025459977,1,274.3821542,58.4935224,1,19.37839,0.17708887
ZTF18aajtltx,58779.09174769977,2,274.3823841,58.4936588,1,18.63334,0.17634209
ZTF18aajtltx,58779.115879599936,1,274.3822094,58.49361,1,19.37839,0.16686946
ZTF18aajtltx,58779.141620399896,2,274.3822389,58.4935595,1,18.702812,0.15991732
ZTF18aajtltx,58779.16961809993,1,274.3820614,58.493683,1,19.260374,0.19232365
ZTF18aajtltx,58779.17006940022,1,274.382217,58.4935745,1,19.37839,0.17704801
ZTF18aajtltx,58781.14152779989,2,274.3821605,58.4935246,1,18.691647,0.17154352
ZTF18aajtltx,58781.14197919984,2,274.3828346,58.493373,1,19.1399,0.198025
ZTF18aajtltx,58781.16912040021,1,274.3821492,58.4936973,1,19.37839,0.2305998500000009
ZTF18aajtltx,58781.16957180016,1,274.3818243,58.493403,1,19.378,0.2305998500000009
ZTF18aajtltx,58782.14063660009,2,274.3822512,58.4935885,1,18.64089,0.121314675
ZTF18aajtltx,58782.14108800003,2,274.3823277,58.4935386,1,18.977694,0.16092503
ZTF18aajtltx,58782.167928200215,1,274.3821222,58.4936287,1,19.2707,0.218847
ZTF18aajtltx,58782.16837960016,1,274.3821687,58.4936375,1,19.37839,0.14966284
ZTF18aajtltx,58783.16899310006,1,274.3820904,58.4936743,1,19.2475,0.224688
ZTF18aajtltx,58783.169444399886,1,274.3822033,58.493626,1,19.37839,0.2057332
ZTF18aajtltx,58785.100185200106,2,274.3823242,58.4935599,1,18.773088,0.15522158
ZTF18aajtltx,58785.14148150012,2,274.3822012,58.493585,1,18.609844,0.13966975
ZTF18aajtltx,58785.141932900064,2,274.3822933,58.4936624,1,18.743801,0.17081796
ZTF18aajtltx,58785.16870369995,1,274.3821234,58.4936496,1,19.335,0.217531
ZTF18aajtltx,58785.169155099895,1,274.3822432,58.4936711,1,19.37839,0.17564557
ZTF18aajtltx,58786.14839120023,2,274.3822827,58.4935635,1,18.642975,0.13463718
ZTF18aajtltx,58786.148842600174,2,274.3821962,58.4936811,1,18.86568,0.13768034
ZTF18aajtltx,58786.17515050015,1,274.3818772,58.4937068,1,19.1864,0.229857
ZTF18aajtltx,58786.17560190009,1,274.3821878,58.4936063,1,19.37839,0.1883715
ZTF18aajtltx,58787.14074070007,2,274.3822608,58.493723,1,18.601425,0.12696368
ZTF18aajtltx,58787.14119210001,2,274.3821556,58.4935675,1,18.842152,0.13813785
ZTF18aajtltx,58787.16746529983,1,274.3817829,58.4936658,1,19.1674,0.2305998500000009
ZTF18aajtltx,58787.16791669978,1,274.3819296,58.4935449,1,19.3289,0.218541
ZTF18aajtltx,58788.11605319986,1,274.3823338,58.4938584,1,19.3743,0.2305998500000009
ZTF18aajtltx,58788.14163189987,2,274.3819886,58.4936257,1,18.672312,0.14798799
ZTF18aajtltx,58788.14208329981,2,274.3822226,58.4936402,1,18.757353,0.17272536
ZTF18aajtltx,58788.16839119978,1,274.3821208,58.4936513,1,19.37839,0.2305998500000009
ZTF18aajtltx,58788.16884260019,1,274.3821009,58.4937255,1,19.37839,0.21122128
ZTF18aajtltx,58789.14202550007,2,274.3822864,58.4936083,1,18.64124,0.1554406
ZTF18aajtltx,58789.142476900015,2,274.3823159,58.4935952,1,18.836252,0.15358242
ZTF18aajtltx,58789.168819400016,1,274.3819847,58.4936635,1,19.37839,0.2305998500000009
ZTF18aajtltx,58789.16927079996,1,274.3824811,58.4936603,1,19.37839,0.2141478
ZTF18aajtltx,58790.1188542,2,274.3822194,58.4936647,1,18.666693,0.17987229
ZTF18aajtltx,58790.11976849986,2,274.3821915,58.4935865,1,18.428928,0.12475325
ZTF18aajtltx,58791.09428239986,2,274.3823704,58.4936205,1,18.783653,0.15357076
ZTF18aajtltx,58791.13069440005,1,274.3817299,58.4937184,1,19.37839,0.221795
ZTF18aajtltx,58791.13249999983,1,274.3821918,58.4936294,1,19.2978,0.2305998500000009
ZTF18aajtltx,58791.13487270009,1,274.3821937,58.4936065,1,19.37839,0.20534076
ZTF18aajtltx,58793.08912040014,2,274.3818893,58.4936558,1,18.896078,0.21157594
ZTF18aajtltx,58793.08957180008,2,274.3821364,58.4936878,1,18.69932,0.21360418
ZTF18aajtltx,58793.10174770001,2,274.382347,58.4935734,1,18.613623,0.15388308
ZTF18aajtltx,58793.132696799934,1,274.3818832,58.4936246,1,19.37839,0.18192983
ZTF18aajtltx,58793.1392593002,1,274.3818196,58.4935931,1,19.37839,0.2305998500000009
ZTF18aajtltx,58793.14207179984,1,274.3823805,58.4936001,1,19.178814,0.19940391
ZTF18aajtltx,58794.10113430023,2,274.3822742,58.4935902,1,18.681059,0.1326909
ZTF18aajtltx,58794.133553199936,1,274.3820851,58.493688,1,19.289,0.2305998500000009
ZTF18aajtltx,58794.13445599983,1,274.3821911,58.4936843,1,18.916979,0.21063858
ZTF18aajtltx,58794.13490739977,1,274.3822437,58.4936889,1,19.335154,0.18443994
ZTF18aajtltx,58795.10097219981,2,274.3824918,58.4935649,1,18.737745,0.17916895
ZTF18aajtltx,58795.1023380002,2,274.3821645,58.4936403,1,18.711437,0.13084131
ZTF18aajtltx,58795.10327549977,2,274.3822192,58.4935885,1,18.47858,0.16954198
ZTF18aajtltx,58795.1143633998,1,274.3822137,58.4936168,1,19.0566,0.2305998500000009
ZTF18aajtltx,58796.100590299815,2,274.3821872,58.4936875,1,18.690598,0.11630652
ZTF18aajtltx,58796.1418980998,1,274.3820907,58.4937598,1,19.2233,0.2305998500000009
ZTF18aajtltx,58797.07481480017,2,274.3823635,58.4936294,1,18.394527,0.17246687
ZTF18aajtltx,58797.09326389991,2,274.3821061,58.4936561,1,18.433167,0.21370474
ZTF18aajtltx,58797.13635420008,1,274.3822902,58.493631,1,19.009296,0.18901345
ZTF18aajtltx,58801.092372700106,1,274.3823093,58.4936478,1,18.9281,0.2305998500000009
ZTF18aajtltx,58804.09853010019,1,274.3819647,58.4937386,1,19.1851,0.2305998500000009
ZTF18aajtltx,58804.09898150014,1,274.38236,58.4935876,1,19.24242,0.14494573
ZTF18aajtltx,58804.09943290008,1,274.3819445,58.4938671,1,19.3256,0.2305998500000009
ZTF18aajtltx,58805.08269680012,2,274.3824461,58.4936624,1,18.9983,0.220225
ZTF18aajtltx,58805.08314809995,2,274.382855,58.4935509,1,18.953876,0.13055019
ZTF18aajtltx,58805.09473379981,1,274.3826083,58.4934507,1,19.3619,0.181474
ZTF18aajtltx,58805.09518520022,1,274.3823531,58.4937084,1,19.322231,0.18963268
ZTF18aajtltx,58811.10064810002,1,274.3821246,58.493627,1,19.37839,0.17953958
ZTF18aajtltx,58811.10109949997,1,274.3821931,58.493632,1,19.3291,0.223442
ZTF18aajtltx,58811.10157410009,1,274.3821424,58.4935463,1,19.37839,0.20559156
ZTF18aajtltx,58811.122233800124,2,274.3824117,58.4935896,1,18.620161,0.13893914
ZTF18aajtltx,58811.12268520007,2,274.3826636,58.4936662,1,18.90709,0.15967922
ZTF18aajtltx,58812.095891200006,2,274.3823959,58.4935307,1,19.054117,0.17785221
ZTF18aajtltx,58812.0963773001,2,274.3820328,58.493774,1,18.553114,0.16017453
ZTF18aajtltx,58812.09682870004,2,274.3821343,58.4936957,1,18.82056,0.14815797
ZTF18aajtltx,58812.11615739996,1,274.3819885,58.4936498,1,19.044666,0.1784164
ZTF18aajtltx,58812.12723380001,1,274.3822327,58.4935598,1,19.37839,0.20889002
ZTF18aajtltx,58819.07621529978,1,274.3817924,58.4937518,1,19.37839,0.21269211
ZTF18aajtltx,58851.55380789982,1,274.3820291,58.4937527,1,19.1077,0.2305998500000009
ZTF18aajtltx,58854.57377310004,2,274.382131,58.4938045,1,18.299704,0.15912442
ZTF18aajtltx,58866.535370400175,2,274.3822856,58.4936199,1,18.351568,0.11641247
ZTF18aajtltx,58866.53582180012,2,274.3823559,58.4936269,1,18.216782,0.112478375
ZTF18aajtltx,58866.5767593002,1,274.3822745,58.4936698,1,19.179499,0.206552
ZTF18aajtltx,58866.57721060002,1,274.3823356,58.4936585,1,18.798695,0.14151369
ZTF18aajtltx,58873.53278939985,2,274.3822558,58.4936116,1,18.337843,0.09267542
ZTF18aajtltx,58875.4878934999,1,274.3817375,58.4936928,1,19.119022,0.15311082
ZTF18aajtltx,58876.531701399945,1,274.382125,58.4936766,1,19.167154,0.1706524
ZTF18aajtltx,58876.531701399945,1,274.3821213,58.4936763,1,19.166,0.170496
ZTF18aajtltx,58876.57184030023,2,274.3822138,58.4935955,1,18.364782,0.12234245
ZTF18aajtltx,58877.51775459992,2,274.3822208,58.4936094,1,18.448036,0.10153914
ZTF18aajtltx,58877.51820599986,2,274.3822711,58.4936764,1,18.688965,0.09067086
ZTF18aajtltx,58877.51869209996,2,274.3824673,58.4936164,1,18.146723,0.10450997
ZTF18aajtltx,58877.55504629994,1,274.3821674,58.4935977,1,19.3306,0.2305998500000009
ZTF18aajtltx,58877.55549769988,1,274.3824569,58.4936478,1,18.686121,0.20914088
ZTF18aajtltx,58878.53579859994,1,274.3822898,58.4936051,1,19.251127,0.15247859
ZTF18aajtltx,58878.53624999989,1,274.3820045,58.4937922,1,18.88154,0.1649798
ZTF18aajtltx,58878.57281249994,2,274.3823645,58.4935755,1,18.392029,0.11774789
ZTF18aajtltx,58878.57326389989,2,274.382359,58.4936216,1,18.458952,0.12958682
ZTF18aajtltx,58879.51008100016,1,274.3829596,58.493822,1,19.0813,0.2305998500000009
ZTF18aajtltx,58879.51056709979,1,274.3823866,58.4936542,1,18.980978,0.19593495
ZTF18aajtltx,58879.5110185002,1,274.3825018,58.4935218,1,19.034363,0.20340808
ZTF18aajtltx,58879.55017360021,2,274.382636,58.4938067,1,18.301626,0.19529769
ZTF18aajtltx,58880.485682900064,1,274.3822811,58.4935742,1,18.900227,0.20550309
ZTF18aajtltx,58880.53598379996,2,274.3823612,58.4936087,1,18.531471,0.14047027
ZTF18aajtltx,58881.51704860013,1,274.3825127,58.493557,1,19.201544,0.1413121
ZTF18aajtltx,58881.51748839999,1,274.3822742,58.493665,1,18.983093,0.17101306
ZTF18aajtltx,58881.55034720013,2,274.3823402,58.4936271,1,18.26341,0.116430245
ZTF18aajtltx,58881.55079860008,2,274.382302,58.4936302,1,18.419975,0.11365037
ZTF18aajtltx,58885.46950230002,1,274.3824421,58.4936662,1,18.8437,0.2305998500000009
ZTF18aajtltx,58885.46995369997,1,274.3822744,58.4934636,1,19.37839,0.2305998500000009
ZTF18aajtltx,58886.48655090016,1,274.3823855,58.4936352,1,18.772032,0.20302908
ZTF18aajtltx,58886.48702549981,1,274.3820615,58.4935544,1,19.237309,0.1573627
ZTF18aajtltx,58886.48748840019,1,274.3818019,58.4936161,1,19.204165,0.19221476
ZTF18aajtltx,58886.55614579981,2,274.3824202,58.4935977,1,18.45448,0.08653401
ZTF18aajtltx,58886.55659720022,2,274.3822026,58.4935889,1,18.30802,0.104906924
ZTF18aajtltx,58886.5692592999,2,274.382388,58.4934779,1,18.502298,0.10006116
ZTF18aajtltx,58887.46527779987,1,274.3820885,58.4936834,1,19.0662,0.2305998500000009
ZTF18aajtltx,58887.465729199816,1,274.3823891,58.4936762,1,19.040281,0.2105088
ZTF18aajtltx,58887.54809030006,2,274.3823453,58.4936666,1,18.589146,0.1458314
ZTF18aajtltx,58888.49734950019,2,274.3822727,58.493657,1,18.384476,0.16180132
ZTF18aajtltx,58888.49781250022,2,274.3823695,58.4936251,1,18.44806,0.16013677
ZTF18aajtltx,58888.512048599776,2,274.3824439,58.4936581,1,18.236296,0.20815262
ZTF18aajtltx,58890.48762729997,2,274.3822155,58.4937579,1,17.899021,0.13949437
ZTF18aajtltx,58890.48811340006,2,274.3820928,58.4936423,1,18.4183,0.219287
ZTF18aajtltx,58890.489062500186,2,274.3826894,58.4934623,1,18.5688,0.206094
ZTF18aajtltx,58890.551921300124,1,274.3823572,58.4936893,1,19.0599,0.2305998500000009
ZTF18aajtltx,58891.47061339999,1,274.3820732,58.4935994,1,19.289656,0.17225862
ZTF18aajtltx,58892.51349540008,2,274.3823212,58.4935764,1,18.533386,0.098632045
ZTF18aajtltx,58892.53642359981,2,274.3822232,58.4935911,1,18.342113,0.14620638
ZTF18aajtltx,58892.53690969991,2,274.3820045,58.4936729,1,18.491978,0.15441757
ZTF18aajtltx,58892.55259260023,1,274.3821908,58.4936006,1,19.107016,0.15858254
ZTF18aajtltx,58892.553044000175,1,274.3823872,58.493599,1,19.285107,0.14997381
ZTF18aajtltx,58892.55349540012,1,274.3822858,58.4936428,1,19.070818,0.2110716
ZTF18aajtltx,58893.48440970015,1,274.3822605,58.4936559,1,18.851961,0.13559888
ZTF18aajtltx,58893.4848842998,1,274.3822069,58.4936252,1,19.043373,0.13921624
ZTF18aajtltx,58893.48626160016,1,274.3823694,58.4936463,1,18.986843,0.14909665
ZTF18aajtltx,58893.54774310021,2,274.3824459,58.4936392,1,18.486565,0.10854784
ZTF18aajtltx,58893.54819440004,2,274.3822916,58.4936818,1,18.46038,0.13336593
ZTF18aajtltx,58894.530277799815,2,274.3825442,58.4936532,1,18.462378,0.13412312
ZTF18aajtltx,58894.53857639991,2,274.3820268,58.4936083,1,18.563974,0.11426914
ZTF18aajtltx,58894.55326389987,1,274.3822641,58.493669,1,19.079569,0.18813081
ZTF18aajtltx,58894.553715299815,1,274.3823028,58.4936427,1,19.305,0.13297579
ZTF18aajtltx,58894.55611110013,1,274.3822679,58.4936493,1,19.134274,0.16886352
ZTF18aajtltx,58895.51483799983,2,274.3822505,58.4936205,1,18.134165,0.09898515
ZTF18aajtltx,58895.51528939977,2,274.382292,58.4936419,1,18.453457,0.11258116
ZTF18aajtltx,58895.51666670013,2,274.3823207,58.4936033,1,18.432835,0.10850278
ZTF18aajtltx,58895.53104169993,1,274.3824375,58.4936007,1,19.23836,0.15282835
ZTF18aajtltx,58895.54559030011,1,274.3824975,58.4936835,1,19.148008,0.13536783
ZTF18aajtltx,58895.54606480012,1,274.3822128,58.4936844,1,18.841274,0.18036413
